DateTime,CoolingDemand_1,HeatingDemand_1,HeatingDemand_2,Elect
9-8-2019 15:00,6590807.821,131486.103,131486.103,0.00006
9-8-2019 16:00,6590333.029,214273.654,214273.654,0.00006
9-8-2019 17:00,6589857.794,379848.749,379848.749,0.00006
9-8-2019 18:00,6589382.118,384718.607,384718.607,0.00006
9-8-2019 19:00,6588906.006,340889.906,340889.906,0.00006
9-8-2019 20:00,6588429.452,282451.638,282451.638,0.00006
9-8-2019 21:00,6587952.456,199664.087,199664.087,0.00006
9-8-2019 22:00,6587475.018,97397.118,97397.118,0.00006
9-8-2019 23:00,6586997.144,34088.992,34088.992,0.00006
10-8-2019 00:00,6586518.829,19479.425,19479.425,0.00006
10-8-2019 01:00,6586040.078,4869.858,4869.858,0.00006
10-8-2019 02:00,6585560.885,4869.858,4869.858,0.00006
10-8-2019 03:00,6585081.256,9739.709,9739.709,0.00006
10-8-2019 04:00,6584601.186,34088.992,34088.992,0.00006
10-8-2019 05:00,6584120.68,272711.922,272711.922,0.00006
10-8-2019 06:00,6583639.732,452896.584,452896.584,0.00006
10-8-2019 07:00,6583158.348,350629.615,350629.615,0.00006
10-8-2019 08:00,6582676.529,413937.741,413937.741,0.00006
10-8-2019 09:00,6582194.268,297061.205,297061.205,0.00006
10-8-2019 10:00,6581711.578,258102.355,258102.355,0.00006
10-8-2019 11:00,6581228.446,219143.512,219143.512,0.00006
10-8-2019 12:00,6580744.879,175314.811,175314.811,0.00006
10-8-2019 13:00,6580260.876,150965.528,150965.528,0.00006
10-8-2019 14:00,6579776.437,116876.536,116876.536,0.00006
10-8-2019 15:00,6579291.563,131486.103,131486.103,0.00006
10-8-2019 16:00,6578806.254,214273.654,214273.654,0.00006
10-8-2019 17:00,6578320.509,379848.749,379848.749,0.00006
10-8-2019 18:00,6577834.328,384718.607,384718.607,0.00006
10-8-2019 19:00,6577347.712,340889.906,340889.906,0.00006
10-8-2019 20:00,6576860.661,282451.638,282451.638,0.00006
10-8-2019 21:00,6576373.18,199664.087,199664.087,0.00006
10-8-2019 22:00,6575885.258,97397.118,97397.118,0.00006
10-8-2019 23:00,6575396.906,34088.992,34088.992,0.00006
11-8-2019 00:00,6574908.126,19479.425,19479.425,0.00006
11-8-2019 01:00,6574418.91,4869.858,4869.858,0.00006
11-8-2019 02:00,6573929.258,4869.858,4869.858,0.00006
11-8-2019 03:00,6573439.171,9739.709,9739.709,0.00006
11-8-2019 04:00,6572948.662,34088.992,34088.992,0.00006
11-8-2019 05:00,6572457.71,272711.922,272711.922,0.00006
11-8-2019 06:00,6571966.33,452896.584,452896.584,0.00006
11-8-2019 07:00,6571474.52,350629.615,350629.615,0.00006
11-8-2019 08:00,6570982.282,413937.741,413937.741,0.00006
11-8-2019 09:00,6570489.608,297061.205,297061.205,0.00006
11-8-2019 10:00,6569996.505,258102.355,258102.355,0.00006
11-8-2019 11:00,6569502.966,219143.512,219143.512,0.00006
11-8-2019 12:00,6569008.999,175314.811,175314.811,0.00006
11-8-2019 13:00,6568514.609,150965.528,150965.528,0.00006
11-8-2019 14:00,6568019.783,116876.536,116876.536,0.00006
11-8-2019 15:00,6567524.529,131486.103,131486.103,0.00006
11-8-2019 16:00,6567028.845,214273.654,214273.654,0.00006
11-8-2019 17:00,6566532.726,379848.749,379848.749,0.00006
11-8-2019 18:00,6566036.185,384718.607,384718.607,0.00006
11-8-2019 19:00,6565539.214,340889.906,340889.906,0.00006
11-8-2019 20:00,6565041.821,282451.638,282451.638,0.00006
11-8-2019 21:00,6564543.993,199664.087,199664.087,0.00006
11-8-2019 22:00,6564045.735,97397.118,97397.118,0.00006
11-8-2019 23:00,6563547.055,34088.992,34088.992,0.00006
12-8-2019 00:00,6563047.946,19479.425,19479.425,0.00006
12-8-2019 01:00,6562548.408,4869.858,4869.858,0.00006
12-8-2019 02:00,6562048.448,4869.858,4869.858,0.00006
12-8-2019 03:00,6561548.058,9739.709,9739.709,0.00006
12-8-2019 04:00,6561047.24,34088.992,34088.992,0.00006
12-8-2019 05:00,6560545.999,272711.922,272711.922,0.00006
12-8-2019 06:00,6560044.329,452896.584,452896.584,0.00006
12-8-2019 07:00,6559542.236,350629.615,350629.615,0.00006
12-8-2019 08:00,6559039.715,413937.741,413937.741,0.00006
12-8-2019 09:00,6558536.777,297061.205,297061.205,0.00006
12-8-2019 10:00,6558033.404,258102.355,258102.355,0.00006
12-8-2019 11:00,6557529.615,219143.512,219143.512,0.00006
12-8-2019 12:00,6557025.397,175314.811,175314.811,0.00006
12-8-2019 13:00,6556520.757,150965.528,150965.528,0.00006
12-8-2019 14:00,6556015.694,116876.536,116876.536,0.00006
12-8-2019 15:00,6555510.202,131486.103,131486.103,0.00006
12-8-2019 16:00,6555004.294,214273.654,214273.654,0.00006
12-8-2019 17:00,6554497.957,379848.749,379848.749,0.00006
12-8-2019 18:00,6553991.204,384718.607,384718.607,0.00006
12-8-2019 19:00,6553484.022,340889.906,340889.906,0.00006
12-8-2019 20:00,6552976.424,282451.638,282451.638,0.00006
12-8-2019 21:00,6552468.403,199664.087,199664.087,0.00006
12-8-2019 22:00,6551959.954,97397.118,97397.118,0.00006
12-8-2019 23:00,6551451.088,34088.992,34088.992,0.00006
13-8-2019 00:00,6550941.807,19479.425,19479.425,0.00006
13-8-2019 01:00,6550432.096,4869.858,4869.858,0.00006
13-8-2019 02:00,6549921.97,4869.858,4869.858,0.00006
13-8-2019 03:00,6549411.421,9739.709,9739.709,0.00006
13-8-2019 04:00,6548900.449,34088.992,34088.992,0.00006
13-8-2019 05:00,6548389.062,272711.922,272711.922,0.00006
13-8-2019 06:00,6547877.258,452896.584,452896.584,0.00006
13-8-2019 07:00,6547365.032,350629.615,350629.615,0.00006
13-8-2019 08:00,6546852.384,413937.741,413937.741,0.00006
13-8-2019 09:00,6546339.319,297061.205,297061.205,0.00006
13-8-2019 10:00,6545825.839,258102.355,258102.355,0.00006
13-8-2019 11:00,6545311.936,219143.512,219143.512,0.00006
13-8-2019 12:00,6544797.617,175314.811,175314.811,0.00006
13-8-2019 13:00,6544282.882,150965.528,150965.528,0.00006
13-8-2019 14:00,6543767.724,116876.536,116876.536,0.00006
13-8-2019 15:00,6543252.157,131486.103,131486.103,0.00006
13-8-2019 16:00,6542736.168,214273.654,214273.654,0.00006
13-8-2019 17:00,6542219.762,379848.749,379848.749,0.00006
13-8-2019 18:00,6541702.941,384718.607,384718.607,0.00006
13-8-2019 19:00,6541185.703,340889.906,340889.906,0.00006
13-8-2019 20:00,6540668.05,282451.638,282451.638,0.00006
13-8-2019 21:00,100617.6921,199664.087,199664.087,0.00006
13-8-2019 22:00,100609.7154,97397.118,97397.118,0.00006
13-8-2019 23:00,100601.7323,34088.992,34088.992,0.00006
14-8-2019 00:00,100593.7429,19479.425,19479.425,0.00006
14-8-2019 01:00,100585.7471,4869.858,4869.858,0.00006
14-8-2019 02:00,100577.7449,4869.858,4869.858,0.00006
14-8-2019 03:00,100569.7364,9739.709,9739.709,0.00006
14-8-2019 04:00,100561.7215,34088.992,34088.992,0.00006
14-8-2019 05:00,100553.7002,272711.922,272711.922,0.00006
14-8-2019 06:00,100545.6726,452896.584,452896.584,0.00006
14-8-2019 07:00,100537.6386,350629.615,350629.615,0.00006
14-8-2019 08:00,100529.5983,413937.741,413937.741,0.00006
14-8-2019 09:00,100521.5516,297061.205,297061.205,0.00006
14-8-2019 10:00,100513.4986,258102.355,258102.355,0.00006
14-8-2019 11:00,100505.4392,219143.512,219143.512,0.00006
14-8-2019 12:00,100497.3736,175314.811,175314.811,0.00006
14-8-2019 13:00,100489.3016,150965.528,150965.528,0.00006
14-8-2019 14:00,100481.2232,116876.536,116876.536,0.00006
14-8-2019 15:00,100473.1386,131486.103,131486.103,0.00006
14-8-2019 16:00,100465.0476,214273.654,214273.654,0.00006
14-8-2019 17:00,100456.9504,379848.749,379848.749,0.00006
14-8-2019 18:00,100448.8468,384718.607,384718.607,0.00006
14-8-2019 19:00,100440.7369,340889.906,340889.906,0.00006
14-8-2019 20:00,100432.6208,282451.638,282451.638,0.00006
14-8-2019 21:00,100424.4983,199664.087,199664.087,0.00006
14-8-2019 22:00,100416.3696,97397.118,97397.118,0.00006
14-8-2019 23:00,100408.2345,34088.992,34088.992,0.00006
15-8-2019 00:00,100400.0932,19479.425,19479.425,0.00006
15-8-2019 01:00,100391.9456,4869.858,4869.858,0.00006
15-8-2019 02:00,100383.7918,4869.858,4869.858,0.00006
15-8-2019 03:00,100375.6316,9739.709,9739.709,0.00006
15-8-2019 04:00,100367.4652,34088.992,34088.992,0.00006
15-8-2019 05:00,100359.2926,272711.922,272711.922,0.00006
15-8-2019 06:00,100351.1137,452896.584,452896.584,0.00006
15-8-2019 07:00,100342.9285,350629.615,350629.615,0.00006
15-8-2019 08:00,100334.7371,413937.741,413937.741,0.00006
15-8-2019 09:00,100326.5394,297061.205,297061.205,0.00006
15-8-2019 10:00,100318.3355,258102.355,258102.355,0.00006
15-8-2019 11:00,100310.1254,219143.512,219143.512,0.00006
15-8-2019 12:00,100301.9091,175314.811,175314.811,0.00006
15-8-2019 13:00,100293.6865,150965.528,150965.528,0.00006
15-8-2019 14:00,100285.4577,116876.536,116876.536,0.00006
15-8-2019 15:00,100277.2226,131486.103,131486.103,0.00006
15-8-2019 16:00,100268.9814,214273.654,214273.654,0.00006
15-8-2019 17:00,100260.734,379848.749,379848.749,0.00006
15-8-2019 18:00,100252.4803,384718.607,384718.607,0.00006
15-8-2019 19:00,100244.2205,340889.906,340889.906,0.00006
15-8-2019 20:00,100235.9544,282451.638,282451.638,0.00006
15-8-2019 21:00,100227.6822,199664.087,199664.087,0.00006
15-8-2019 22:00,100219.4038,97397.118,97397.118,0.00006
15-8-2019 23:00,100211.1192,34088.992,34088.992,0.00006
16-8-2019 00:00,100202.8284,19479.425,19479.425,0.00006
16-8-2019 01:00,100194.5314,4869.858,4869.858,0.00006
16-8-2019 02:00,100186.2283,4869.858,4869.858,0.00006
16-8-2019 03:00,100177.919,9739.709,9739.709,0.00006
16-8-2019 04:00,100169.6035,34088.992,34088.992,0.00006
16-8-2019 05:00,100161.2819,272711.922,272711.922,0.00006
16-8-2019 06:00,100152.9541,452896.584,452896.584,0.00006
16-8-2019 07:00,100144.6202,350629.615,350629.615,0.00006
16-8-2019 08:00,100136.2801,413937.741,413937.741,0.00006
16-8-2019 09:00,100127.9339,297061.205,297061.205,0.00006
16-8-2019 10:00,100119.5816,258102.355,258102.355,0.00006
16-8-2019 11:00,100111.2231,219143.512,219143.512,0.00006
16-8-2019 12:00,100102.8585,175314.811,175314.811,0.00006
16-8-2019 13:00,100094.4878,150965.528,150965.528,0.00006
16-8-2019 14:00,100086.1109,116876.536,116876.536,0.00006
16-8-2019 15:00,100077.728,131486.103,131486.103,0.00006
16-8-2019 16:00,100069.3389,214273.654,214273.654,0.00006
16-8-2019 17:00,100060.9437,379848.749,379848.749,0.00006
16-8-2019 18:00,100052.5424,384718.607,384718.607,0.00006
16-8-2019 19:00,100044.135,340889.906,340889.906,0.00006
16-8-2019 20:00,100035.7216,282451.638,282451.638,0.00006
16-8-2019 21:00,100027.302,199664.087,199664.087,0.00006
16-8-2019 22:00,100018.8764,97397.118,97397.118,0.00006
16-8-2019 23:00,100010.4446,34088.992,34088.992,0.00006
17-8-2019 00:00,100002.0068,19479.425,19479.425,0.00006
17-8-2019 01:00,99993.56296,4869.858,4869.858,0.00006
17-8-2019 02:00,99985.11302,4869.858,4869.858,0.00006
17-8-2019 03:00,99976.65702,9739.709,9739.709,0.00006
17-8-2019 04:00,99968.19495,34088.992,34088.992,0.00006
17-8-2019 05:00,99959.72684,272711.922,272711.922,0.00006
17-8-2019 06:00,99951.25267,452896.584,452896.584,0.00006
17-8-2019 07:00,99942.77246,350629.615,350629.615,0.00006
17-8-2019 08:00,99934.2862,413937.741,413937.741,0.00006
17-8-2019 09:00,99925.79391,297061.205,297061.205,0.00006
17-8-2019 10:00,99917.29559,258102.355,258102.355,0.00006
17-8-2019 11:00,99908.79124,219143.512,219143.512,0.00006
17-8-2019 12:00,99900.28086,175314.811,175314.811,0.00006
17-8-2019 13:00,99891.76447,150965.528,150965.528,0.00006
17-8-2019 14:00,99883.24206,116876.536,116876.536,0.00006
17-8-2019 15:00,99874.71364,131486.103,131486.103,0.00006
17-8-2019 16:00,99866.17921,214273.654,214273.654,0.00006
17-8-2019 17:00,99857.63878,379848.749,379848.749,0.00006
17-8-2019 18:00,99849.09236,384718.607,384718.607,0.00006
17-8-2019 19:00,99840.53994,340889.906,340889.906,0.00006
17-8-2019 20:00,99831.98153,282451.638,282451.638,0.00006
17-8-2019 21:00,99823.41714,199664.087,199664.087,0.00006
17-8-2019 22:00,99814.84677,97397.118,97397.118,0.00006
17-8-2019 23:00,99806.27043,34088.992,34088.992,0.00006
18-8-2019 00:00,99797.68811,19479.425,19479.425,0.00006
18-8-2019 01:00,99789.09983,4869.858,4869.858,0.00006
18-8-2019 02:00,99780.50558,4869.858,4869.858,0.00006
18-8-2019 03:00,99771.90538,9739.709,9739.709,0.00006
18-8-2019 04:00,99763.29922,34088.992,34088.992,0.00006
18-8-2019 05:00,99754.68711,272711.922,272711.922,0.00006
18-8-2019 06:00,99746.06906,452896.584,452896.584,0.00006
18-8-2019 07:00,99737.44507,350629.615,350629.615,0.00006
18-8-2019 08:00,99728.81515,413937.741,413937.741,0.00006
18-8-2019 09:00,99720.17929,297061.205,297061.205,0.00006
18-8-2019 10:00,99711.53751,258102.355,258102.355,0.00006
18-8-2019 11:00,99702.8898,219143.512,219143.512,0.00006
18-8-2019 12:00,99694.23618,175314.811,175314.811,0.00006
18-8-2019 13:00,99685.57664,150965.528,150965.528,0.00006
18-8-2019 14:00,99676.9112,116876.536,116876.536,0.00006
18-8-2019 15:00,99668.23985,131486.103,131486.103,0.00006
18-8-2019 16:00,99659.5626,214273.654,214273.654,0.00006
18-8-2019 17:00,99650.87945,379848.749,379848.749,0.00006
18-8-2019 18:00,99642.19042,384718.607,384718.607,0.00006
18-8-2019 19:00,99633.49549,340889.906,340889.906,0.00006
18-8-2019 20:00,99624.79469,282451.638,282451.638,0.00006
18-8-2019 21:00,99616.08801,199664.087,199664.087,0.00006
18-8-2019 22:00,99607.37545,97397.118,97397.118,0.00006
18-8-2019 23:00,99598.65703,34088.992,34088.992,0.00006
19-8-2019 00:00,99589.93274,19479.425,19479.425,0.00006
19-8-2019 01:00,99581.20259,4869.858,4869.858,0.00006
19-8-2019 02:00,99572.46659,4869.858,4869.858,0.00006
19-8-2019 03:00,99563.72473,9739.709,9739.709,0.00006
19-8-2019 04:00,99554.97703,34088.992,34088.992,0.00006
19-8-2019 05:00,99546.22349,272711.922,272711.922,0.00006
19-8-2019 06:00,99537.46411,452896.584,452896.584,0.00006
19-8-2019 07:00,99528.6989,350629.615,350629.615,0.00006
19-8-2019 08:00,99519.92786,413937.741,413937.741,0.00006
19-8-2019 09:00,99511.151,297061.205,297061.205,0.00006
19-8-2019 10:00,99502.36831,258102.355,258102.355,0.00006
19-8-2019 11:00,99493.57982,219143.512,219143.512,0.00006
19-8-2019 12:00,99484.78551,175314.811,175314.811,0.00006
19-8-2019 13:00,99475.9854,150965.528,150965.528,0.00006
19-8-2019 14:00,99467.17948,116876.536,116876.536,0.00006
19-8-2019 15:00,99458.36777,131486.103,131486.103,0.00006
19-8-2019 16:00,99449.55027,214273.654,214273.654,0.00006
19-8-2019 17:00,99440.72698,379848.749,379848.749,0.00006
19-8-2019 18:00,99431.89791,384718.607,384718.607,0.00006
19-8-2019 19:00,99423.06306,340889.906,340889.906,0.00006
19-8-2019 20:00,99414.22243,282451.638,282451.638,0.00006
19-8-2019 21:00,99405.37604,199664.087,199664.087,0.00006
19-8-2019 22:00,99396.52388,97397.118,97397.118,0.00006
19-8-2019 23:00,99387.66596,34088.992,34088.992,0.00006
20-8-2019 00:00,99378.80228,19479.425,19479.425,0.00006
20-8-2019 01:00,99369.93286,4869.858,4869.858,0.00006
20-8-2019 02:00,99361.05769,4869.858,4869.858,0.00006
20-8-2019 03:00,99352.17677,9739.709,9739.709,0.00006
20-8-2019 04:00,99343.29012,34088.992,34088.992,0.00006
20-8-2019 05:00,99334.39774,272711.922,272711.922,0.00006
20-8-2019 06:00,99325.49962,452896.584,452896.584,0.00006
20-8-2019 07:00,99316.59579,350629.615,350629.615,0.00006
20-8-2019 08:00,99307.68623,413937.741,413937.741,0.00006
20-8-2019 09:00,99298.77096,297061.205,297061.205,0.00006
20-8-2019 10:00,99289.84998,258102.355,258102.355,0.00006
20-8-2019 11:00,99280.9233,219143.512,219143.512,0.00006
20-8-2019 12:00,99271.99091,175314.811,175314.811,0.00006
20-8-2019 13:00,99263.05283,150965.528,150965.528,0.00006
20-8-2019 14:00,99254.10906,116876.536,116876.536,0.00006
20-8-2019 15:00,99245.1596,131486.103,131486.103,0.00006
20-8-2019 16:00,99236.20446,214273.654,214273.654,0.00006
20-8-2019 17:00,99227.24364,379848.749,379848.749,0.00006
20-8-2019 18:00,99218.27714,384718.607,384718.607,0.00006
20-8-2019 19:00,99209.30498,340889.906,340889.906,0.00006
20-8-2019 20:00,99200.32716,282451.638,282451.638,0.00006
20-8-2019 21:00,99191.34367,199664.087,199664.087,0.00006
20-8-2019 22:00,99182.35453,97397.118,97397.118,0.00006
20-8-2019 23:00,99173.35974,34088.992,34088.992,0.00006
21-8-2019 00:00,99164.35931,19479.425,19479.425,0.00006
21-8-2019 01:00,99155.35324,4869.858,4869.858,0.00006
21-8-2019 02:00,99146.34152,4869.858,4869.858,0.00006
21-8-2019 03:00,99137.32418,9739.709,9739.709,0.00006
21-8-2019 04:00,99128.30121,34088.992,34088.992,0.00006
21-8-2019 05:00,99119.27262,272711.922,272711.922,0.00006
21-8-2019 06:00,99110.23841,452896.584,452896.584,0.00006
21-8-2019 07:00,99101.19859,350629.615,350629.615,0.00006
21-8-2019 08:00,99092.15316,413937.741,413937.741,0.00006
21-8-2019 09:00,99083.10212,297061.205,297061.205,0.00006
21-8-2019 10:00,99074.04549,258102.355,258102.355,0.00006
21-8-2019 11:00,99064.98326,219143.512,219143.512,0.00006
21-8-2019 12:00,99055.91545,175314.811,175314.811,0.00006
21-8-2019 13:00,99046.84205,150965.528,150965.528,0.00006
21-8-2019 14:00,99037.76306,116876.536,116876.536,0.00006
21-8-2019 15:00,99028.67851,131486.103,131486.103,0.00006
21-8-2019 16:00,99019.58838,214273.654,214273.654,0.00006
21-8-2019 17:00,99010.49268,379848.749,379848.749,0.00006
21-8-2019 18:00,99001.39143,384718.607,384718.607,0.00006
21-8-2019 19:00,98992.28461,340889.906,340889.906,0.00006
21-8-2019 20:00,98983.17225,282451.638,282451.638,0.00006
21-8-2019 21:00,98974.05434,199664.087,199664.087,0.00006
21-8-2019 22:00,98964.93088,97397.118,97397.118,0.00006
21-8-2019 23:00,98955.80189,34088.992,34088.992,0.00006
22-8-2019 00:00,98946.66736,19479.425,19479.425,0.00006
22-8-2019 01:00,98937.5273,4869.858,4869.858,0.00006
22-8-2019 02:00,98928.38172,4869.858,4869.858,0.00006
22-8-2019 03:00,98919.23062,9739.709,9739.709,0.00006
22-8-2019 04:00,98910.07401,34088.992,34088.992,0.00006
22-8-2019 05:00,98900.91189,272711.922,272711.922,0.00006
22-8-2019 06:00,98891.74426,452896.584,452896.584,0.00006
22-8-2019 07:00,98882.57113,350629.615,350629.615,0.00006
22-8-2019 08:00,98873.3925,413937.741,413937.741,0.00006
22-8-2019 09:00,98864.20839,297061.205,297061.205,0.00006
22-8-2019 10:00,98855.01878,258102.355,258102.355,0.00006
22-8-2019 11:00,98845.8237,219143.512,219143.512,0.00006
22-8-2019 12:00,98836.62314,175314.811,175314.811,0.00006
22-8-2019 13:00,98827.41711,150965.528,150965.528,0.00006
22-8-2019 14:00,98818.20561,116876.536,116876.536,0.00006
22-8-2019 15:00,98808.98864,131486.103,131486.103,0.00006
22-8-2019 16:00,98799.76622,214273.654,214273.654,0.00006
22-8-2019 17:00,98790.53835,379848.749,379848.749,0.00006
22-8-2019 18:00,98781.30503,384718.607,384718.607,0.00006
22-8-2019 19:00,98772.06626,340889.906,340889.906,0.00006
22-8-2019 20:00,98762.82205,282451.638,282451.638,0.00006
22-8-2019 21:00,98753.57242,199664.087,199664.087,0.00006
22-8-2019 22:00,98744.31735,97397.118,97397.118,0.00006
22-8-2019 23:00,98735.05685,34088.992,34088.992,0.00006
23-8-2019 00:00,98725.79094,19479.425,19479.425,0.00006
23-8-2019 01:00,98716.51961,4869.858,4869.858,0.00006
23-8-2019 02:00,98707.24287,4869.858,4869.858,0.00006
23-8-2019 03:00,98697.96073,9739.709,9739.709,0.00006
23-8-2019 04:00,98688.67318,34088.992,34088.992,0.00006
23-8-2019 05:00,98679.38024,272711.922,272711.922,0.00006
23-8-2019 06:00,98670.08191,452896.584,452896.584,0.00006
23-8-2019 07:00,98660.77819,350629.615,350629.615,0.00006
23-8-2019 08:00,98651.46909,413937.741,413937.741,0.00006
23-8-2019 09:00,98642.15462,297061.205,297061.205,0.00006
23-8-2019 10:00,98632.83477,258102.355,258102.355,0.00006
23-8-2019 11:00,98623.50955,219143.512,219143.512,0.00006
23-8-2019 12:00,98614.17897,175314.811,175314.811,0.00006
23-8-2019 13:00,98604.84303,150965.528,150965.528,0.00006
23-8-2019 14:00,98595.50174,116876.536,116876.536,0.00006
23-8-2019 15:00,98586.15511,131486.103,131486.103,0.00006
23-8-2019 16:00,98576.80313,214273.654,214273.654,0.00006
23-8-2019 17:00,98567.44581,379848.749,379848.749,0.00006
23-8-2019 18:00,98558.08315,384718.607,384718.607,0.00006
23-8-2019 19:00,98548.71517,340889.906,340889.906,0.00006
23-8-2019 20:00,98539.34187,282451.638,282451.638,0.00006
23-8-2019 21:00,98529.96324,199664.087,199664.087,0.00006
23-8-2019 22:00,98520.5793,97397.118,97397.118,0.00006
23-8-2019 23:00,98511.19005,34088.992,34088.992,0.00006
24-8-2019 00:00,98501.7955,19479.425,19479.425,0.00006
24-8-2019 01:00,98492.39565,4869.858,4869.858,0.00006
24-8-2019 02:00,98482.9905,4869.858,4869.858,0.00006
24-8-2019 03:00,98473.58006,9739.709,9739.709,0.00006
24-8-2019 04:00,98464.16434,34088.992,34088.992,0.00006
24-8-2019 05:00,98454.74333,272711.922,272711.922,0.00006
24-8-2019 06:00,98445.31705,452896.584,452896.584,0.00006
24-8-2019 07:00,98435.8855,350629.615,350629.615,0.00006
24-8-2019 08:00,98426.44869,413937.741,413937.741,0.00006
24-8-2019 09:00,98417.00661,297061.205,297061.205,0.00006
24-8-2019 10:00,98407.55927,258102.355,258102.355,0.00006
24-8-2019 11:00,98398.10669,219143.512,219143.512,0.00006
24-8-2019 12:00,98388.64886,175314.811,175314.811,0.00006
24-8-2019 13:00,98379.18578,150965.528,150965.528,0.00006
24-8-2019 14:00,98369.71747,116876.536,116876.536,0.00006
24-8-2019 15:00,98360.24393,131486.103,131486.103,0.00006
24-8-2019 16:00,98350.76516,214273.654,214273.654,0.00006
24-8-2019 17:00,98341.28117,379848.749,379848.749,0.00006
24-8-2019 18:00,98331.79196,384718.607,384718.607,0.00006
24-8-2019 19:00,98322.29754,340889.906,340889.906,0.00006
24-8-2019 20:00,98312.79791,282451.638,282451.638,0.00006
24-8-2019 21:00,98303.29308,199664.087,199664.087,0.00006
24-8-2019 22:00,98293.78305,97397.118,97397.118,0.00006
24-8-2019 23:00,98284.26783,34088.992,34088.992,0.00006
25-8-2019 00:00,98274.74742,19479.425,19479.425,0.00006
25-8-2019 01:00,98265.22182,4869.858,4869.858,0.00006
25-8-2019 02:00,98255.69105,4869.858,4869.858,0.00006
25-8-2019 03:00,98246.15511,9739.709,9739.709,0.00006
25-8-2019 04:00,98236.614,34088.992,34088.992,0.00006
25-8-2019 05:00,98227.06772,272711.922,272711.922,0.00006
25-8-2019 06:00,98217.51629,452896.584,452896.584,0.00006
25-8-2019 07:00,98207.9597,350629.615,350629.615,0.00006
25-8-2019 08:00,98198.39796,413937.741,413937.741,0.00006
25-8-2019 09:00,98188.83108,297061.205,297061.205,0.00006
25-8-2019 10:00,98179.25906,258102.355,258102.355,0.00006
25-8-2019 11:00,98169.68191,219143.512,219143.512,0.00006
25-8-2019 12:00,98160.09962,175314.811,175314.811,0.00006
25-8-2019 13:00,98150.51222,150965.528,150965.528,0.00006
25-8-2019 14:00,98140.91969,116876.536,116876.536,0.00006
25-8-2019 15:00,98131.32205,131486.103,131486.103,0.00006
25-8-2019 16:00,98121.7193,214273.654,214273.654,0.00006
25-8-2019 17:00,98112.11145,379848.749,379848.749,0.00006
25-8-2019 18:00,98102.4985,384718.607,384718.607,0.00006
25-8-2019 19:00,98092.88045,340889.906,340889.906,0.00006
25-8-2019 20:00,98083.25731,282451.638,282451.638,0.00006
25-8-2019 21:00,98073.62909,199664.087,199664.087,0.00006
25-8-2019 22:00,98063.99579,97397.118,97397.118,0.00006
25-8-2019 23:00,98054.35741,34088.992,34088.992,0.00006
26-8-2019 00:00,98044.71397,19479.425,19479.425,0.00006
26-8-2019 01:00,98035.06546,4869.858,4869.858,0.00006
26-8-2019 02:00,98025.41189,4869.858,4869.858,0.00006
26-8-2019 03:00,98015.75326,9739.709,9739.709,0.00006
26-8-2019 04:00,98006.08959,34088.992,34088.992,0.00006
26-8-2019 05:00,97996.42087,272711.922,272711.922,0.00006
26-8-2019 06:00,97986.74711,452896.584,452896.584,0.00006
26-8-2019 07:00,97977.06832,350629.615,350629.615,0.00006
26-8-2019 08:00,97967.38449,413937.741,413937.741,0.00006
26-8-2019 09:00,97957.69565,297061.205,297061.205,0.00006
26-8-2019 10:00,97948.00178,258102.355,258102.355,0.00006
26-8-2019 11:00,97938.30289,219143.512,219143.512,0.00006
26-8-2019 12:00,97928.599,175314.811,175314.811,0.00006
26-8-2019 13:00,97918.8901,150965.528,150965.528,0.00006
26-8-2019 14:00,97909.1762,116876.536,116876.536,0.00006
26-8-2019 15:00,97899.45731,131486.103,131486.103,0.00006
26-8-2019 16:00,97889.73343,214273.654,214273.654,0.00006
26-8-2019 17:00,97880.00456,379848.749,379848.749,0.00006
26-8-2019 18:00,97870.27071,384718.607,384718.607,0.00006
26-8-2019 19:00,97860.53189,340889.906,340889.906,0.00006
26-8-2019 20:00,97850.78809,282451.638,282451.638,0.00006
26-8-2019 21:00,97841.03933,199664.087,199664.087,0.00006
26-8-2019 22:00,97831.28562,97397.118,97397.118,0.00006
26-8-2019 23:00,97821.52694,34088.992,34088.992,0.00006
27-8-2019 00:00,97811.76332,19479.425,19479.425,0.00006
27-8-2019 01:00,97801.99475,4869.858,4869.858,0.00006
27-8-2019 02:00,97792.22124,4869.858,4869.858,0.00006
27-8-2019 03:00,97782.4428,9739.709,9739.709,0.00006
27-8-2019 04:00,97772.65943,34088.992,34088.992,0.00006
27-8-2019 05:00,97762.87113,272711.922,272711.922,0.00006
27-8-2019 06:00,97753.07791,452896.584,452896.584,0.00006
27-8-2019 07:00,97743.27978,350629.615,350629.615,0.00006
27-8-2019 08:00,97733.47674,413937.741,413937.741,0.00006
27-8-2019 09:00,97723.6688,297061.205,297061.205,0.00006
27-8-2019 10:00,97713.85595,258102.355,258102.355,0.00006
27-8-2019 11:00,97704.03821,219143.512,219143.512,0.00006
27-8-2019 12:00,97694.21558,175314.811,175314.811,0.00006
27-8-2019 13:00,97684.38807,150965.528,150965.528,0.00006
27-8-2019 14:00,97674.55568,116876.536,116876.536,0.00006
27-8-2019 15:00,97664.71841,131486.103,131486.103,0.00006
27-8-2019 16:00,97654.87627,214273.654,214273.654,0.00006
27-8-2019 17:00,97645.02927,379848.749,379848.749,0.00006
27-8-2019 18:00,97635.17741,384718.607,384718.607,0.00006
