DateTime,CoolingDemand_A,CoolingDemand_C,CoolingDemand_E,CoolingDemand_F,CoolingDemand_G,CoolingDemand_H,HeatingDemand_A,HeatingDemand_B,HeatingDemand_C,HeatingDemand_D,HeatingDemand_E,HeatingDemand_F,HeatingDemand_G,HeatingDemand_H
06-12-2019 00:00,10384375.07,10384375.07,10384375.07,10384375.07,10384375.07,10384375.07,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775
06-12-2019 01:00,10384787.02,10384787.02,10384787.02,10384787.02,10384787.02,10384787.02,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
06-12-2019 02:00,10385198.16,10385198.16,10385198.16,10385198.16,10385198.16,10385198.16,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
06-12-2019 03:00,10385608.5,10385608.5,10385608.5,10385608.5,10385608.5,10385608.5,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387
06-12-2019 04:00,10386018.04,10386018.04,10386018.04,10386018.04,10386018.04,10386018.04,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
06-12-2019 05:00,10386426.76,10386426.76,10386426.76,10386426.76,10386426.76,10386426.76,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846
06-12-2019 06:00,10386834.68,10386834.68,10386834.68,10386834.68,10386834.68,10386834.68,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512
06-12-2019 07:00,10387241.8,10387241.8,10387241.8,10387241.8,10387241.8,10387241.8,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945
06-12-2019 08:00,10387648.11,10387648.11,10387648.11,10387648.11,10387648.11,10387648.11,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963
06-12-2019 09:00,10388053.61,10388053.61,10388053.61,10388053.61,10388053.61,10388053.61,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315
06-12-2019 10:00,10388458.31,10388458.31,10388458.31,10388458.31,10388458.31,10388458.31,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765
06-12-2019 11:00,10388862.2,10388862.2,10388862.2,10388862.2,10388862.2,10388862.2,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216
06-12-2019 12:00,10389265.28,10389265.28,10389265.28,10389265.28,10389265.28,10389265.28,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973
06-12-2019 13:00,10389667.55,10389667.55,10389667.55,10389667.55,10389667.55,10389667.55,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504
06-12-2019 14:00,10390069.02,10390069.02,10390069.02,10390069.02,10390069.02,10390069.02,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648
06-12-2019 15:00,10390469.68,10390469.68,10390469.68,10390469.68,10390469.68,10390469.68,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729
06-12-2019 16:00,10390869.53,10390869.53,10390869.53,10390869.53,10390869.53,10390869.53,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522
06-12-2019 17:00,10391268.57,10391268.57,10391268.57,10391268.57,10391268.57,10391268.57,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107
06-12-2019 18:00,10391666.81,10391666.81,10391666.81,10391666.81,10391666.81,10391666.81,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801
06-12-2019 19:00,10392064.23,10392064.23,10392064.23,10392064.23,10392064.23,10392064.23,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558
06-12-2019 20:00,10392460.85,10392460.85,10392460.85,10392460.85,10392460.85,10392460.85,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234
06-12-2019 21:00,10392856.66,10392856.66,10392856.66,10392856.66,10392856.66,10392856.66,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441
06-12-2019 22:00,10393251.66,10393251.66,10393251.66,10393251.66,10393251.66,10393251.66,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874
06-12-2019 23:00,10393645.85,10393645.85,10393645.85,10393645.85,10393645.85,10393645.85,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
13-06-2019 0:00,10394039.23,10394039.23,10394039.23,10394039.23,10394039.23,10394039.23,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775
13-06-2019 1:00,10394431.8,10394431.8,10394431.8,10394431.8,10394431.8,10394431.8,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
13-06-2019 2:00,10394823.56,10394823.56,10394823.56,10394823.56,10394823.56,10394823.56,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
13-06-2019 3:00,10395214.51,10395214.51,10395214.51,10395214.51,10395214.51,10395214.51,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387
13-06-2019 4:00,10395604.65,10395604.65,10395604.65,10395604.65,10395604.65,10395604.65,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
13-06-2019 5:00,10395993.98,10395993.98,10395993.98,10395993.98,10395993.98,10395993.98,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846
13-06-2019 6:00,10396382.5,10396382.5,10396382.5,10396382.5,10396382.5,10396382.5,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512
13-06-2019 7:00,10396770.21,10396770.21,10396770.21,10396770.21,10396770.21,10396770.21,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945
13-06-2019 8:00,10397157.1,10397157.1,10397157.1,10397157.1,10397157.1,10397157.1,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963
13-06-2019 9:00,10397543.19,10397543.19,10397543.19,10397543.19,10397543.19,10397543.19,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315
13-06-2019 10:00,10397928.46,10397928.46,10397928.46,10397928.46,10397928.46,10397928.46,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765
13-06-2019 11:00,10398312.92,10398312.92,10398312.92,10398312.92,10398312.92,10398312.92,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216
13-06-2019 12:00,10398696.57,10398696.57,10398696.57,10398696.57,10398696.57,10398696.57,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973
13-06-2019 13:00,10399079.41,10399079.41,10399079.41,10399079.41,10399079.41,10399079.41,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504
13-06-2019 14:00,10399461.43,10399461.43,10399461.43,10399461.43,10399461.43,10399461.43,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648
13-06-2019 15:00,10399842.65,10399842.65,10399842.65,10399842.65,10399842.65,10399842.65,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729
13-06-2019 16:00,10400223.05,10400223.05,10400223.05,10400223.05,10400223.05,10400223.05,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522
13-06-2019 17:00,10400602.63,10400602.63,10400602.63,10400602.63,10400602.63,10400602.63,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107
13-06-2019 18:00,10400981.41,10400981.41,10400981.41,10400981.41,10400981.41,10400981.41,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801
13-06-2019 19:00,10401359.37,10401359.37,10401359.37,10401359.37,10401359.37,10401359.37,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558
13-06-2019 20:00,10401736.51,10401736.51,10401736.51,10401736.51,10401736.51,10401736.51,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234
13-06-2019 21:00,10402112.85,10402112.85,10402112.85,10402112.85,10402112.85,10402112.85,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441
13-06-2019 22:00,10402488.37,10402488.37,10402488.37,10402488.37,10402488.37,10402488.37,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874
13-06-2019 23:00,10402863.07,10402863.07,10402863.07,10402863.07,10402863.07,10402863.07,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
14-06-2019 0:00,10403236.96,10403236.96,10403236.96,10403236.96,10403236.96,10403236.96,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775
14-06-2019 1:00,10403610.04,10403610.04,10403610.04,10403610.04,10403610.04,10403610.04,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
14-06-2019 2:00,10403982.3,10403982.3,10403982.3,10403982.3,10403982.3,10403982.3,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
14-06-2019 3:00,10404353.75,10404353.75,10404353.75,10404353.75,10404353.75,10404353.75,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387
14-06-2019 4:00,10404724.38,10404724.38,10404724.38,10404724.38,10404724.38,10404724.38,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
14-06-2019 5:00,10405094.19,10405094.19,10405094.19,10405094.19,10405094.19,10405094.19,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846
14-06-2019 6:00,10405463.19,10405463.19,10405463.19,10405463.19,10405463.19,10405463.19,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512
14-06-2019 7:00,10405831.38,10405831.38,10405831.38,10405831.38,10405831.38,10405831.38,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945
14-06-2019 8:00,10406198.75,10406198.75,10406198.75,10406198.75,10406198.75,10406198.75,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963
14-06-2019 9:00,10406565.3,10406565.3,10406565.3,10406565.3,10406565.3,10406565.3,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315
14-06-2019 10:00,10406931.04,10406931.04,10406931.04,10406931.04,10406931.04,10406931.04,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765
14-06-2019 11:00,10407295.96,10407295.96,10407295.96,10407295.96,10407295.96,10407295.96,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216
14-06-2019 12:00,10407660.06,10407660.06,10407660.06,10407660.06,10407660.06,10407660.06,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973
14-06-2019 13:00,10408023.35,10408023.35,10408023.35,10408023.35,10408023.35,10408023.35,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504
14-06-2019 14:00,10408385.82,10408385.82,10408385.82,10408385.82,10408385.82,10408385.82,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648
14-06-2019 15:00,10408747.47,10408747.47,10408747.47,10408747.47,10408747.47,10408747.47,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729
14-06-2019 16:00,10409108.31,10409108.31,10409108.31,10409108.31,10409108.31,10409108.31,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522
14-06-2019 17:00,10409468.33,10409468.33,10409468.33,10409468.33,10409468.33,10409468.33,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107
14-06-2019 18:00,10409827.53,10409827.53,10409827.53,10409827.53,10409827.53,10409827.53,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801
14-06-2019 19:00,10410185.91,10410185.91,10410185.91,10410185.91,10410185.91,10410185.91,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558
14-06-2019 20:00,10410543.48,10410543.48,10410543.48,10410543.48,10410543.48,10410543.48,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234
14-06-2019 21:00,10410900.22,10410900.22,10410900.22,10410900.22,10410900.22,10410900.22,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441
14-06-2019 22:00,10411256.15,10411256.15,10411256.15,10411256.15,10411256.15,10411256.15,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874
14-06-2019 23:00,10411611.26,10411611.26,10411611.26,10411611.26,10411611.26,10411611.26,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
15-06-2019 0:00,10411965.55,10411965.55,10411965.55,10411965.55,10411965.55,10411965.55,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775
15-06-2019 1:00,10412319.02,10412319.02,10412319.02,10412319.02,10412319.02,10412319.02,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
15-06-2019 2:00,10412671.67,10412671.67,10412671.67,10412671.67,10412671.67,10412671.67,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
15-06-2019 3:00,10413023.5,10413023.5,10413023.5,10413023.5,10413023.5,10413023.5,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387
15-06-2019 4:00,10413374.52,10413374.52,10413374.52,10413374.52,10413374.52,10413374.52,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
15-06-2019 5:00,10413724.71,10413724.71,10413724.71,10413724.71,10413724.71,10413724.71,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846
15-06-2019 6:00,10414074.08,10414074.08,10414074.08,10414074.08,10414074.08,10414074.08,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512
15-06-2019 7:00,10414422.64,10414422.64,10414422.64,10414422.64,10414422.64,10414422.64,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945
15-06-2019 8:00,10414770.37,10414770.37,10414770.37,10414770.37,10414770.37,10414770.37,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963
15-06-2019 9:00,10415117.28,10415117.28,10415117.28,10415117.28,10415117.28,10415117.28,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315
15-06-2019 10:00,10415463.38,10415463.38,10415463.38,10415463.38,10415463.38,10415463.38,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765
15-06-2019 11:00,10415808.65,10415808.65,10415808.65,10415808.65,10415808.65,10415808.65,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216
15-06-2019 12:00,10416153.1,10416153.1,10416153.1,10416153.1,10416153.1,10416153.1,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973
15-06-2019 13:00,10416496.73,10416496.73,10416496.73,10416496.73,10416496.73,10416496.73,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504
15-06-2019 14:00,10416839.53,10416839.53,10416839.53,10416839.53,10416839.53,10416839.53,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648
15-06-2019 15:00,10417181.52,10417181.52,10417181.52,10417181.52,10417181.52,10417181.52,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729
15-06-2019 16:00,10417522.69,10417522.69,10417522.69,10417522.69,10417522.69,10417522.69,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522
15-06-2019 17:00,10417863.03,10417863.03,10417863.03,10417863.03,10417863.03,10417863.03,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107
15-06-2019 18:00,10418202.55,10418202.55,10418202.55,10418202.55,10418202.55,10418202.55,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801
15-06-2019 19:00,10418541.25,10418541.25,10418541.25,10418541.25,10418541.25,10418541.25,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558
15-06-2019 20:00,10418879.12,10418879.12,10418879.12,10418879.12,10418879.12,10418879.12,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234
15-06-2019 21:00,10419216.18,10419216.18,10419216.18,10419216.18,10419216.18,10419216.18,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441
15-06-2019 22:00,10419552.41,10419552.41,10419552.41,10419552.41,10419552.41,10419552.41,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874
15-06-2019 23:00,10419887.82,10419887.82,10419887.82,10419887.82,10419887.82,10419887.82,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
16-06-2019 0:00,10420222.4,10420222.4,10420222.4,10420222.4,10420222.4,10420222.4,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775
16-06-2019 1:00,10420556.16,10420556.16,10420556.16,10420556.16,10420556.16,10420556.16,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
16-06-2019 2:00,10420889.1,10420889.1,10420889.1,10420889.1,10420889.1,10420889.1,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
16-06-2019 3:00,10421221.22,10421221.22,10421221.22,10421221.22,10421221.22,10421221.22,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387
16-06-2019 4:00,10421552.51,10421552.51,10421552.51,10421552.51,10421552.51,10421552.51,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
16-06-2019 5:00,10421882.97,10421882.97,10421882.97,10421882.97,10421882.97,10421882.97,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846
16-06-2019 6:00,10422212.62,10422212.62,10422212.62,10422212.62,10422212.62,10422212.62,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512
16-06-2019 7:00,10422541.43,10422541.43,10422541.43,10422541.43,10422541.43,10422541.43,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945
16-06-2019 8:00,10422869.43,10422869.43,10422869.43,10422869.43,10422869.43,10422869.43,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963
16-06-2019 9:00,10423196.6,10423196.6,10423196.6,10423196.6,10423196.6,10423196.6,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315
16-06-2019 10:00,10423522.94,10423522.94,10423522.94,10423522.94,10423522.94,10423522.94,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765
16-06-2019 11:00,10423848.46,10423848.46,10423848.46,10423848.46,10423848.46,10423848.46,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216
16-06-2019 12:00,10424173.16,10424173.16,10424173.16,10424173.16,10424173.16,10424173.16,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973
16-06-2019 13:00,10424497.03,10424497.03,10424497.03,10424497.03,10424497.03,10424497.03,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504
16-06-2019 14:00,10424820.07,10424820.07,10424820.07,10424820.07,10424820.07,10424820.07,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648
16-06-2019 15:00,10425142.29,10425142.29,10425142.29,10425142.29,10425142.29,10425142.29,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729
16-06-2019 16:00,10425463.68,10425463.68,10425463.68,10425463.68,10425463.68,10425463.68,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522
16-06-2019 17:00,10425784.25,10425784.25,10425784.25,10425784.25,10425784.25,10425784.25,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107
16-06-2019 18:00,10426103.99,10426103.99,10426103.99,10426103.99,10426103.99,10426103.99,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801
16-06-2019 19:00,10426422.9,10426422.9,10426422.9,10426422.9,10426422.9,10426422.9,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558
16-06-2019 20:00,10426740.99,10426740.99,10426740.99,10426740.99,10426740.99,10426740.99,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234
16-06-2019 21:00,10427058.25,10427058.25,10427058.25,10427058.25,10427058.25,10427058.25,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441
16-06-2019 22:00,10427374.69,10427374.69,10427374.69,10427374.69,10427374.69,10427374.69,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874
16-06-2019 23:00,10427690.29,10427690.29,10427690.29,10427690.29,10427690.29,10427690.29,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
17-06-2019 0:00,10428005.07,10428005.07,10428005.07,10428005.07,10428005.07,10428005.07,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775
17-06-2019 1:00,10428319.03,10428319.03,10428319.03,10428319.03,10428319.03,10428319.03,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
17-06-2019 2:00,10428632.15,10428632.15,10428632.15,10428632.15,10428632.15,10428632.15,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694,0.000695694
17-06-2019 3:00,10428944.45,10428944.45,10428944.45,10428944.45,10428944.45,10428944.45,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387,0.001391387
17-06-2019 4:00,10429255.92,10429255.92,10429255.92,10429255.92,10429255.92,10429255.92,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
17-06-2019 5:00,10429566.56,10429566.56,10429566.56,10429566.56,10429566.56,10429566.56,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846,0.038958846
17-06-2019 6:00,10429876.38,10429876.38,10429876.38,10429876.38,10429876.38,10429876.38,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512,0.064699512
17-06-2019 7:00,10430185.36,10430185.36,10430185.36,10430185.36,10430185.36,10430185.36,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945,0.050089945
17-06-2019 8:00,10430493.52,10430493.52,10430493.52,10430493.52,10430493.52,10430493.52,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963,0.059133963
17-06-2019 9:00,10430800.85,10430800.85,10430800.85,10430800.85,10430800.85,10430800.85,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315,0.042437315
17-06-2019 10:00,10431107.35,10431107.35,10431107.35,10431107.35,10431107.35,10431107.35,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765,0.036871765
17-06-2019 11:00,10431413.02,10431413.02,10431413.02,10431413.02,10431413.02,10431413.02,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216,0.031306216
17-06-2019 12:00,10431717.87,10431717.87,10431717.87,10431717.87,10431717.87,10431717.87,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973,0.025044973
17-06-2019 13:00,10432021.88,10432021.88,10432021.88,10432021.88,10432021.88,10432021.88,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504,0.021566504
17-06-2019 14:00,10432325.06,10432325.06,10432325.06,10432325.06,10432325.06,10432325.06,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648,0.016696648
17-06-2019 15:00,10432627.42,10432627.42,10432627.42,10432627.42,10432627.42,10432627.42,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729,0.018783729
17-06-2019 16:00,10432928.94,10432928.94,10432928.94,10432928.94,10432928.94,10432928.94,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522,0.030610522
17-06-2019 17:00,10433229.64,10433229.64,10433229.64,10433229.64,10433229.64,10433229.64,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107,0.054264107
17-06-2019 18:00,10433529.5,10433529.5,10433529.5,10433529.5,10433529.5,10433529.5,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801,0.054959801
17-06-2019 19:00,10433828.54,10433828.54,10433828.54,10433828.54,10433828.54,10433828.54,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558,0.048698558
17-06-2019 20:00,10434126.74,10434126.74,10434126.74,10434126.74,10434126.74,10434126.74,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234,0.040350234
17-06-2019 21:00,10434424.12,10434424.12,10434424.12,10434424.12,10434424.12,10434424.12,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441,0.028523441
17-06-2019 22:00,10434720.66,10434720.66,10434720.66,10434720.66,10434720.66,10434720.66,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874,0.013913874
17-06-2019 23:00,10435016.38,10435016.38,10435016.38,10435016.38,10435016.38,10435016.38,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856,0.004869856
18-06-2019 0:00,10435311.26,10435311.26,10435311.26,10435311.26,10435311.26,10435311.26,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775,0.002782775
